Timestamp,Emotion,Probabilities
2025-09-04 13:53:14.654496,Sad,"[0.22580349445343018, 0.02492513880133629, 0.15177229046821594, 0.12284227460622787, 0.3480985760688782, 0.008347120136022568, 0.11821115016937256]"
2025-09-04 13:53:14.696433,Sad,"[0.16620852053165436, 0.016431743279099464, 0.20063382387161255, 0.059861138463020325, 0.3087860941886902, 0.029250308871269226, 0.21882836520671844]"
2025-09-04 13:53:14.840876,Happy,"[0.19252920150756836, 0.023567043244838715, 0.146249458193779, 0.2728549838066101, 0.2264256626367569, 0.02741219662129879, 0.11096145212650299]"
2025-09-04 13:53:14.882534,Sad,"[0.22506685554981232, 0.024595463648438454, 0.14926141500473022, 0.12087637931108475, 0.3507607877254486, 0.008008170872926712, 0.12143093347549438]"
2025-09-04 13:53:15.008709,Happy,"[0.194306880235672, 0.023455070331692696, 0.15095597505569458, 0.2426324039697647, 0.23010621964931488, 0.034579385071992874, 0.12396406382322311]"
2025-09-04 13:53:15.052970,Sad,"[0.22933585941791534, 0.026959052309393883, 0.15844383835792542, 0.13902202248573303, 0.3496966063976288, 0.006723909173160791, 0.08981867879629135]"
2025-09-04 13:53:15.180607,Happy,"[0.15582166612148285, 0.017771247774362564, 0.1312393844127655, 0.2528970241546631, 0.17541766166687012, 0.08410732448101044, 0.18274571001529694]"
2025-09-04 13:53:15.221488,Sad,"[0.23400667309761047, 0.026877975091338158, 0.152883380651474, 0.11880955100059509, 0.37686753273010254, 0.004443767946213484, 0.08611109107732773]"
2025-09-04 13:53:15.265536,Happy,"[0.11527951061725616, 0.012959177605807781, 0.11964891105890274, 0.2551348805427551, 0.15011343359947205, 0.09899704158306122, 0.24786707758903503]"
2025-09-04 13:53:15.405633,Sad,"[0.22757337987422943, 0.025758622214198112, 0.1538478136062622, 0.13152053952217102, 0.3462407886981964, 0.00794301275163889, 0.10711583495140076]"
2025-09-04 13:53:15.449571,Happy,"[0.1599099040031433, 0.018193576484918594, 0.14357483386993408, 0.21848173439502716, 0.19832150638103485, 0.0745668113231659, 0.1869516521692276]"
2025-09-04 13:53:15.618414,Sad,"[0.23085550963878632, 0.026596415787935257, 0.1553216576576233, 0.13778254389762878, 0.34031352400779724, 0.008258521556854248, 0.10087177157402039]"
2025-09-04 13:53:15.678785,Sad,"[0.17756906151771545, 0.0207013301551342, 0.1564193218946457, 0.20684760808944702, 0.23087848722934723, 0.04891987890005112, 0.15866431593894958]"
2025-09-04 13:53:15.728393,Sad,"[0.17117777466773987, 0.017078565433621407, 0.1545087695121765, 0.10185995697975159, 0.302237868309021, 0.023300137370824814, 0.22983697056770325]"
2025-09-04 13:53:15.873243,Happy,"[0.1582919806241989, 0.017866138368844986, 0.13959671556949615, 0.20585383474826813, 0.18619206547737122, 0.09540759027004242, 0.19679169356822968]"
2025-09-04 13:53:15.925779,Sad,"[0.21803276240825653, 0.024062903597950935, 0.15265275537967682, 0.13121435046195984, 0.33767345547676086, 0.009948317892849445, 0.1264154613018036]"
2025-09-04 13:53:15.983329,Sad,"[0.164296954870224, 0.01650644838809967, 0.1598156988620758, 0.1017071083188057, 0.28235891461372375, 0.033163342624902725, 0.24215155839920044]"
2025-09-04 13:53:16.113265,Happy,"[0.16272404789924622, 0.018489060923457146, 0.1455552726984024, 0.20573633909225464, 0.20138363540172577, 0.0775236263871193, 0.1885879933834076]"
2025-09-04 13:53:16.154609,Sad,"[0.21132901310920715, 0.022718209773302078, 0.14972826838493347, 0.12851770222187042, 0.3290559947490692, 0.012060151435434818, 0.14659065008163452]"
2025-09-04 13:53:16.199525,Sad,"[0.16704420745372772, 0.01706535741686821, 0.13419368863105774, 0.1444682776927948, 0.26319998502731323, 0.030696183443069458, 0.24333225190639496]"
2025-09-04 13:53:16.341880,Happy,"[0.15981878340244293, 0.018037529662251472, 0.13945917785167694, 0.20458237826824188, 0.1877615749835968, 0.09423637390136719, 0.1961042284965515]"
2025-09-04 13:53:16.386839,Sad,"[0.2105351835489273, 0.02241719700396061, 0.14659300446510315, 0.13336403667926788, 0.3073072135448456, 0.016951261088252068, 0.16283215582370758]"
2025-09-04 13:53:16.429324,Sad,"[0.17878785729408264, 0.017189504578709602, 0.13714006543159485, 0.09447313845157623, 0.3490787446498871, 0.009713895618915558, 0.2136167734861374]"
2025-09-04 13:53:16.578907,Happy,"[0.16082288324832916, 0.018232418224215508, 0.14525018632411957, 0.20531277358531952, 0.2004404067993164, 0.0787183940410614, 0.19122295081615448]"
2025-09-04 13:53:16.621091,Sad,"[0.21627157926559448, 0.022445572540163994, 0.14198465645313263, 0.11691313982009888, 0.32645782828330994, 0.012739566154778004, 0.1631876826286316]"
2025-09-04 13:53:16.692555,Neutral,"[0.10469850897789001, 0.01177210733294487, 0.1570163369178772, 0.1840890347957611, 0.1367618590593338, 0.17141075432300568, 0.23425142467021942]"
2025-09-04 13:53:16.751081,Sad,"[0.17071019113063812, 0.01774635724723339, 0.1470077782869339, 0.1445247083902359, 0.2740917205810547, 0.02917792648077011, 0.21674136817455292]"
2025-09-04 13:53:16.940659,Happy,"[0.1609029620885849, 0.018251489847898483, 0.14593474566936493, 0.20534728467464447, 0.2019924819469452, 0.07698682695627213, 0.1905842423439026]"
2025-09-04 13:53:17.003630,Sad,"[0.21647292375564575, 0.023667847737669945, 0.14988118410110474, 0.1399715393781662, 0.30928289890289307, 0.015745950862765312, 0.14497767388820648]"
2025-09-04 13:53:17.068377,Sad,"[0.17589540779590607, 0.018419429659843445, 0.15561255812644958, 0.13087046146392822, 0.3044867515563965, 0.020020823925733566, 0.19469454884529114]"
2025-09-04 13:53:17.221750,Happy,"[0.16055171191692352, 0.018173908814787865, 0.14331547915935516, 0.20515508949756622, 0.1961168795824051, 0.08372964709997177, 0.19295725226402283]"
2025-09-04 13:53:17.273853,Sad,"[0.22008195519447327, 0.023709412664175034, 0.1479894071817398, 0.12440419942140579, 0.33500584959983826, 0.010681219398975372, 0.13812793791294098]"
2025-09-04 13:53:17.437670,Sad,"[0.22146165370941162, 0.024249296635389328, 0.15023887157440186, 0.12965349853038788, 0.33302831649780273, 0.010712862946093082, 0.1306554526090622]"
2025-09-04 13:53:17.480462,Happy,"[0.16070672869682312, 0.018206430599093437, 0.14436307549476624, 0.20525142550468445, 0.198446586728096, 0.08099459111690521, 0.192031130194664]"
2025-09-04 13:53:17.520139,Happy,"[0.10774621367454529, 0.012234571389853954, 0.12137623876333237, 0.26710009574890137, 0.139410600066185, 0.11127106845378876, 0.240861177444458]"
2025-09-04 13:53:17.560970,Sad,"[0.16645954549312592, 0.016439588740468025, 0.15294408798217773, 0.09908410161733627, 0.28338339924812317, 0.031177131459116936, 0.25051212310791016]"
2025-09-04 13:53:17.710836,Happy,"[0.1607043445110321, 0.01820591650903225, 0.14434590935707092, 0.2052500694990158, 0.19840820133686066, 0.08103903383016586, 0.19204656779766083]"
2025-09-04 13:53:17.751336,Sad,"[0.21652434766292572, 0.023525172844529152, 0.14960303902626038, 0.13387218117713928, 0.3198215365409851, 0.013508082367479801, 0.14314569532871246]"
2025-09-04 13:53:17.793611,Neutral,"[0.10277123004198074, 0.011386405676603317, 0.11562372744083405, 0.26042091846466064, 0.13843588531017303, 0.10200173407793045, 0.26936012506484985]"
2025-09-04 13:53:17.834795,Sad,"[0.16267308592796326, 0.01691291853785515, 0.1656615138053894, 0.11586267501115799, 0.26512616872787476, 0.0433574803173542, 0.23040616512298584]"
2025-09-04 13:53:17.973809,Sad,"[0.21552124619483948, 0.023938817903399467, 0.1543276607990265, 0.13498324155807495, 0.33513540029525757, 0.01032368652522564, 0.12576992809772491]"
2025-09-04 13:53:18.014033,Sad,"[0.18190468847751617, 0.021391157060861588, 0.15944156050682068, 0.20614556968212128, 0.2405359148979187, 0.04165871441364288, 0.1489224135875702]"
2025-09-04 13:53:18.055951,Sad,"[0.17281749844551086, 0.017213860526680946, 0.14030900597572327, 0.12270314246416092, 0.29020535945892334, 0.02295868843793869, 0.2337924838066101]"
2025-09-04 13:53:18.204107,Sad,"[0.1667458415031433, 0.019073478877544403, 0.148847758769989, 0.20649170875549316, 0.20958936214447021, 0.06854107230901718, 0.1807107776403427]"
2025-09-04 13:53:18.244110,Sad,"[0.21384507417678833, 0.022930093109607697, 0.15057383477687836, 0.12550511956214905, 0.3234395384788513, 0.013597674667835236, 0.1501087099313736]"
2025-09-04 13:53:18.286847,Neutral,"[0.11284678429365158, 0.012415709905326366, 0.11017291992902756, 0.24901269376277924, 0.1538422852754593, 0.08313705772161484, 0.27857252955436707]"
2025-09-04 13:53:18.439832,Sad,"[0.2168850302696228, 0.02409238927066326, 0.1533963680267334, 0.13954338431358337, 0.32311445474624634, 0.012399272061884403, 0.13056915998458862]"
2025-09-04 13:53:18.481773,Sad,"[0.17654085159301758, 0.020509159192442894, 0.15424057841300964, 0.20729921758174896, 0.22481802105903625, 0.053760986775159836, 0.1628311723470688]"
2025-09-04 13:53:18.523369,Sad,"[0.17499467730522156, 0.01744299940764904, 0.15250010788440704, 0.101980060338974, 0.3078778386116028, 0.020992910489439964, 0.22421149909496307]"
2025-09-04 13:53:18.649139,Happy,"[0.16552002727985382, 0.01888340525329113, 0.14710727334022522, 0.20631860196590424, 0.20532776415348053, 0.07302270084619522, 0.18382024765014648]"
2025-09-04 13:53:18.690522,Sad,"[0.22937074303627014, 0.025799565017223358, 0.15356744825839996, 0.11791402101516724, 0.36732977628707886, 0.005800439044833183, 0.1002180352807045]"
2025-09-04 13:53:18.733519,Sad,"[0.1742400974035263, 0.016646506264805794, 0.13286954164505005, 0.10409486293792725, 0.29131922125816345, 0.022331800311803818, 0.2584979832172394]"
2025-09-04 13:53:18.864750,Sad,"[0.17448067665100098, 0.020215120166540146, 0.1538037359714508, 0.20712262392044067, 0.22324857115745544, 0.05528712645173073, 0.16584207117557526]"
2025-09-04 13:53:18.907166,Sad,"[0.21967880427837372, 0.024431588128209114, 0.1534988284111023, 0.13129140436649323, 0.34162458777427673, 0.009162300266325474, 0.12031253427267075]"
2025-09-04 13:53:19.036050,Happy,"[0.16075250506401062, 0.01821647584438324, 0.1447000652551651, 0.2052769511938095, 0.19920168817043304, 0.08012566715478897, 0.19172674417495728]"
2025-09-04 13:53:19.076888,Sad,"[0.22625991702079773, 0.025136355310678482, 0.15139397978782654, 0.12898674607276917, 0.3412363529205322, 0.009008976630866528, 0.11797761917114258]"
2025-09-04 13:53:19.205830,Happy,"[0.15981878340244293, 0.018037529662251472, 0.13945917785167694, 0.20458237826824188, 0.1877615749835968, 0.09423637390136719, 0.1961042284965515]"
2025-09-04 13:53:19.247959,Sad,"[0.22192426025867462, 0.02362547628581524, 0.15190960466861725, 0.10094104707241058, 0.36550039052963257, 0.007361951749771833, 0.12873724102973938]"
2025-09-04 13:53:19.374046,Happy,"[0.1609644740819931, 0.018267037346959114, 0.14651739597320557, 0.205367773771286, 0.20332291722297668, 0.07553014159202576, 0.1900302618741989]"
2025-09-04 13:53:19.414503,Sad,"[0.21804611384868622, 0.02333575114607811, 0.15753158926963806, 0.10265226662158966, 0.3541654348373413, 0.009378602728247643, 0.1348903328180313]"
2025-09-04 13:53:19.540707,Sad,"[0.22572676837444305, 0.02574673667550087, 0.1555236428976059, 0.1333506852388382, 0.3481847047805786, 0.007614577654749155, 0.10385289043188095]"
2025-09-04 13:53:19.582386,Happy,"[0.16080766916275024, 0.018228920176625252, 0.14512774348258972, 0.20530539751052856, 0.2001640349626541, 0.0790303573012352, 0.1913357824087143]"
2025-09-04 13:53:19.626741,Neutral,"[0.10279475897550583, 0.01141863502562046, 0.11087822169065475, 0.2649773061275482, 0.14020971953868866, 0.09452877193689346, 0.27519258856773376]"
2025-09-04 13:53:19.775070,Sad,"[0.1736680567264557, 0.019752349704504013, 0.1700630486011505, 0.16402298212051392, 0.23929688334465027, 0.05606376752257347, 0.17713290452957153]"
2025-09-04 13:53:19.820776,Sad,"[0.2256626933813095, 0.024859854951500893, 0.15030814707279205, 0.11945730447769165, 0.3590961694717407, 0.006884274538606405, 0.1137315183877945]"
2025-09-04 13:53:19.866634,Neutral,"[0.17112623155117035, 0.017943358048796654, 0.13726316392421722, 0.159718856215477, 0.22580404579639435, 0.05743168666958809, 0.2307126522064209]"
2025-09-04 13:53:20.004274,Sad,"[0.18468686938285828, 0.021968012675642967, 0.15843801200389862, 0.2198706716299057, 0.24288462102413177, 0.03507305309176445, 0.13707879185676575]"
2025-09-04 13:53:20.045685,Sad,"[0.22539348900318146, 0.025392713025212288, 0.15365174412727356, 0.13588790595531464, 0.3350888788700104, 0.009694866836071014, 0.11489046365022659]"
2025-09-04 13:53:20.090182,Sad,"[0.1682175248861313, 0.0181699488312006, 0.14478415250778198, 0.17353521287441254, 0.23000822961330414, 0.05383915454149246, 0.21144582331180573]"
2025-09-04 13:53:20.130898,Sad,"[0.17269766330718994, 0.016887854784727097, 0.13807368278503418, 0.11280802637338638, 0.30244532227516174, 0.019083091989159584, 0.23800429701805115]"
2025-09-04 13:53:20.267120,Happy,"[0.186703160405159, 0.022655583918094635, 0.14359478652477264, 0.2792421281337738, 0.2176331728696823, 0.031614288687705994, 0.11855684965848923]"
2025-09-04 13:53:20.309793,Sad,"[0.2134210765361786, 0.022644799202680588, 0.15719367563724518, 0.0994846522808075, 0.36109015345573425, 0.008607903495430946, 0.13755770027637482]"
2025-09-04 13:53:20.453391,Happy,"[0.18126791715621948, 0.021925736218690872, 0.14480894804000854, 0.2658519148826599, 0.22974632680416107, 0.02885051630437374, 0.12754875421524048]"
2025-09-04 13:53:20.502596,Sad,"[0.22376084327697754, 0.02547375112771988, 0.15545816719532013, 0.14279620349407196, 0.32762041687965393, 0.010742341168224812, 0.11414826661348343]"
2025-09-04 13:53:20.548067,Happy,"[0.15557537972927094, 0.017740806564688683, 0.13865098357200623, 0.22727984189987183, 0.19828926026821136, 0.06905156373977661, 0.19341214001178741]"
2025-09-04 13:53:20.590013,Sad,"[0.12866456806659698, 0.010582106187939644, 0.21652185916900635, 0.008963038213551044, 0.34737974405288696, 0.017984291538596153, 0.2699044346809387]"
2025-09-04 13:53:20.633731,Sad,"[0.15906976163387299, 0.015326911583542824, 0.16269777715206146, 0.07480231672525406, 0.30836036801338196, 0.024398913607001305, 0.2553439736366272]"
2025-09-04 13:53:20.776143,Happy,"[0.1524461954832077, 0.017954770475625992, 0.1187950000166893, 0.31615620851516724, 0.18087658286094666, 0.04758109152317047, 0.16619010269641876]"
2025-09-04 13:53:20.821568,Sad,"[0.2319936901330948, 0.02642315812408924, 0.15333783626556396, 0.1355586051940918, 0.3375176787376404, 0.008853507228195667, 0.10631545633077621]"
2025-09-04 13:53:20.868776,Happy,"[0.13157981634140015, 0.015273677185177803, 0.1023227721452713, 0.35262444615364075, 0.152740478515625, 0.05829327180981636, 0.1871655434370041]"
2025-09-04 13:53:20.910846,Sad,"[0.15435931086540222, 0.012393662706017494, 0.1579490602016449, 0.013357614167034626, 0.4060625433921814, 0.006152629386633635, 0.24972517788410187]"
2025-09-04 13:53:20.953821,Sad,"[0.17282317578792572, 0.01815294846892357, 0.15578031539916992, 0.13529331982135773, 0.29869288206100464, 0.02161457948386669, 0.19764281809329987]"
2025-09-04 13:53:21.114016,Happy,"[0.17536643147468567, 0.02063789963722229, 0.136206716299057, 0.27005112171173096, 0.19157721102237701, 0.05735580250620842, 0.14880478382110596]"
2025-09-04 13:53:21.154303,Sad,"[0.22462685406208038, 0.02540470100939274, 0.15337888896465302, 0.1472068578004837, 0.3122568428516388, 0.013855923898518085, 0.1232699602842331]"
2025-09-04 13:53:21.198225,Happy,"[0.14348949491977692, 0.016625765711069107, 0.11378107219934464, 0.31870898604393005, 0.1637624055147171, 0.06338348239660263, 0.18024884164333344]"
2025-09-04 13:53:21.370188,Happy,"[0.1314958930015564, 0.015592788346111774, 0.11809339374303818, 0.3927139937877655, 0.14438411593437195, 0.05311913788318634, 0.1446007490158081]"
2025-09-04 13:53:21.417622,Sad,"[0.22092625498771667, 0.02438710629940033, 0.1515756994485855, 0.1335410475730896, 0.3298571705818176, 0.011131771840155125, 0.1285809427499771]"
2025-09-04 13:53:21.462031,Sad,"[0.17630550265312195, 0.02050626464188099, 0.152714803814888, 0.21307046711444855, 0.22198645770549774, 0.05378559231758118, 0.16163097321987152]"
2025-09-04 13:53:21.506364,Sad,"[0.1403590738773346, 0.012017915956676006, 0.19972370564937592, 0.014696858823299408, 0.33333227038383484, 0.023091264069080353, 0.2767788767814636]"
2025-09-04 13:53:21.554278,Sad,"[0.16955436766147614, 0.017114941030740738, 0.15243428945541382, 0.1140938326716423, 0.29609838128089905, 0.02404465153813362, 0.2266596108675003]"
2025-09-04 13:53:21.695838,Happy,"[0.11896171420812607, 0.01446008775383234, 0.09371400624513626, 0.4649720788002014, 0.13461415469646454, 0.03492245450615883, 0.13835541903972626]"
2025-09-04 13:53:21.738124,Sad,"[0.22179923951625824, 0.024902857840061188, 0.15423834323883057, 0.13536736369132996, 0.33684441447257996, 0.009624678641557693, 0.11722318083047867]"
2025-09-04 13:53:21.782569,Happy,"[0.1801867038011551, 0.02151024527847767, 0.14700448513031006, 0.25727102160453796, 0.2214549481868744, 0.03708983585238457, 0.1354827880859375]"
2025-09-04 13:53:21.827654,Sad,"[0.16574308276176453, 0.016279270872473717, 0.1533936858177185, 0.0948956087231636, 0.28209757804870605, 0.032350558787584305, 0.255240261554718]"
2025-09-04 13:53:21.987167,Happy,"[0.18501164019107819, 0.022830013185739517, 0.13273561000823975, 0.32815688848495483, 0.20132657885551453, 0.02677427977323532, 0.10316502302885056]"
2025-09-04 13:53:22.033439,Sad,"[0.21816867589950562, 0.02330775558948517, 0.1469423472881317, 0.12359046190977097, 0.33182790875434875, 0.011402271687984467, 0.1447605937719345]"
2025-09-04 13:53:22.082914,Happy,"[0.18155056238174438, 0.02160167507827282, 0.14362232387065887, 0.261440247297287, 0.21023015677928925, 0.04382063075900078, 0.13773447275161743]"
2025-09-04 13:53:22.132687,Neutral,"[0.11946026980876923, 0.011547465808689594, 0.2447817176580429, 0.027446003630757332, 0.21248555183410645, 0.12406779825687408, 0.2602112591266632]"
